pe226n3183n6_c,9.28E-006,9.79E-006,1.21E-005,9.81E-006,3.05E-005,2.46E-005,3.09E-005
pe226n3183n3_c,1.51E-005,1.57E-005,1.93E-005,1.72E-005,4.63E-005,3.87E-005,4.87E-005
pe226n3204n6_c,8.76E-006,9.15E-006,1.12E-005,9.81E-006,2.74E-005,2.27E-005,2.85E-005
pe226n3205n3_c,0.0004831524,0.0004898262,0.0005923939,0.0006347847,0.0012652013,0.0011535763,0.0014487092
pe226n3_c,1.75E-005,1.83E-005,2.25E-005,1.96E-005,5.47E-005,4.54E-005,5.70E-005
pc140_c,4.71E-005,4.45E-005,5.18E-005,8.24E-005,7.00E-005,9.12E-005,0.0001144712
pc140160_c,0.0009567487,0.0008869276,0.001020389,0.0017884289,0.0011299079,0.0017364012,0.002180645
pc1401619Z_c,0.0011833219,0.0011256699,0.0013148727,0.002027531,0.0018744022,0.0023374948,0.0029355233
pc140180_c,2.63E-005,2.47E-005,2.86E-005,4.75E-005,3.56E-005,4.96E-005,6.23E-005
pc1401819Z_c,2.90E-005,2.72E-005,3.15E-005,5.22E-005,3.94E-005,5.47E-005,6.87E-005
pc140182n6_c,3.48E-005,3.28E-005,3.82E-005,6.14E-005,5.06E-005,6.70E-005,8.41E-005
pc140183n6_c,2.37E-005,2.24E-005,2.61E-005,4.12E-005,3.59E-005,4.61E-005,5.79E-005
pc140183n3_c,2.99E-005,2.89E-005,3.40E-005,4.87E-005,5.41E-005,6.17E-005,7.75E-005
pc140204n6_c,2.35E-005,2.22E-005,2.59E-005,4.12E-005,3.50E-005,4.56E-005,5.72E-005
pc140205n3_c,0.0001425949,0.0001428939,0.0001717578,0.000198056,0.0003456881,0.0003294195,0.0004136987
pc140226n3_c,2.73E-005,2.62E-005,3.07E-005,4.54E-005,4.67E-005,5.53E-005,6.95E-005
pc160140_c,0.0009567487,0.0008869276,0.001020389,0.0017884289,0.0011299079,0.0017364012,0.002180645
pc160_c,0.0018664818,0.0017293563,0.0019889538,0.0034944721,0.002189812,0.0033816514,0.0042468188
pc1601619Z_c,0.0020929594,0.0019681649,0.0022834985,0.0037335742,0.0029343063,0.003982745,0.0050016971
pc160180_c,0.0009360408,0.0008670987,0.0009971596,0.0017534992,0.0010955191,0.0016948277,0.0021284352
pc1601819Z_c,0.000938726,0.0008696188,0.0010000861,0.00175827,0.0010993032,0.0016999384,0.0021348535
pc160182n6_c,0.0009445265,0.0008752557,0.0010067928,0.00176741,0.0011105386,0.0017122076,0.0021502616
pc160183n6_c,0.0009333938,0.0008648439,0.0009947208,0.0017472361,0.0010957796,0.0016913688,0.0021240915
pc160183n3_c,0.0009396243,0.0008712767,0.0010025859,0.0017546949,0.0011139793,0.0017069959,0.0021437166
pc160204n6_c,0.0009332504,0.0008647113,0.0009944769,0.0017472361,0.001094906,0.0016908257,0.0021234094
pc160205n3_c,0.0010523089,0.0009853425,0.0011403774,0.0019040992,0.0014055922,0.0019746697,0.0024798725
pc160226n3_c,0.000937006,0.000868624,0.0009992935,0.0017514435,0.001106643,0.0017005551,0.002135628
pc1619Z140_c,0.0011833219,0.0011256699,0.0013148727,0.002027531,0.0018744022,0.0023374948,0.0029355233
pc1619Z160_c,0.0020929594,0.0019681649,0.0022834985,0.0037335742,0.0029343063,0.003982745,0.0050016971
pc161_c,0.0023195327,0.0022069072,0.0025779822,0.0039726763,0.0036788006,0.0045838385,0.0057565754
pc1619Z180_c,0.0011625854,0.0011059073,0.0012917043,0.0019926013,0.0018400134,0.0022959212,0.0028833135
pc1619Z1819Z_c,0.001165261,0.0011084274,0.0012946308,0.0019973721,0.0018437975,0.0023010319,0.0028897318
pc1619Z182n6_c,0.0011709947,0.0011140643,0.0013012765,0.0020065121,0.0018550329,0.0023133011,0.00290514
pc1619Z183n6_c,0.0011599097,0.0011036525,0.0012892045,0.0019863382,0.0018402739,0.0022924624,0.0028789698
pc1619Z183n3_c,0.0011661211,0.0011100853,0.0012970696,0.001993797,0.0018584736,0.0023080895,0.002898595
pc1619Z204n6_c,0.0011597186,0.0011034536,0.0012890216,0.0019863382,0.0018394003,0.0022919193,0.0028782877
pc1619Z205n3_c,0.0012787866,0.0012240847,0.0014348611,0.0021432013,0.0021500865,0.0025757632,0.0032347508
pc1619Z226n3_c,0.001163541,0.0011073663,0.0012938382,0.0019905455,0.0018511373,0.0023016487,0.0028905063
pc180140_c,2.63E-005,2.47E-005,2.86E-005,4.75E-005,3.56E-005,4.96E-005,6.23E-005
pc180160_c,0.0009360408,0.0008670987,0.0009971596,0.0017534992,0.0010955191,0.0016948277,0.0021284352
pc1801619Z_c,0.0011625854,0.0011059073,0.0012917043,0.0019926013,0.0018400134,0.0022959212,0.0028833135
pc180_c,5.59E-006,4.86E-006,5.37E-006,1.25E-005,1.23E-006,8.00E-006,1.01E-005
pc1801819Z_c,8.27E-006,7.38E-006,8.29E-006,1.73E-005,5.01E-006,1.31E-005,1.65E-005
pc180182n6_c,1.41E-005,1.30E-005,1.50E-005,2.64E-005,1.62E-005,2.54E-005,3.19E-005
pc180183n6_c,2.94E-006,2.61E-006,2.92E-006,6.26E-006,1.49E-006,4.55E-006,5.71E-006
pc180183n3_c,9.17E-006,9.04E-006,1.08E-005,1.37E-005,1.97E-005,2.02E-005,2.53E-005
pc180204n6_c,2.80E-006,2.43E-006,2.68E-006,6.26E-006,6.13E-007,4.00E-006,5.03E-006
pc180205n3_c,0.0001218679,0.0001230716,0.0001485466,0.0001631263,0.0003112993,0.0002878459,0.0003614889
pc180226n3_c,6.55E-006,6.35E-006,7.50E-006,1.05E-005,1.23E-005,1.37E-005,1.72E-005
pc1819Z140_c,2.90E-005,2.72E-005,3.15E-005,5.22E-005,3.94E-005,5.47E-005,6.87E-005
pc1819Z160_c,0.000938726,0.0008696188,0.0010000861,0.00175827,0.0010993032,0.0016999384,0.0021348535
pc1819Z1619Z_c,0.001165261,0.0011084274,0.0012946308,0.0019973721,0.0018437975,0.0023010319,0.0028897318
pc1819Z180_c,8.27E-006,7.38E-006,8.29E-006,1.73E-005,5.01E-006,1.31E-005,1.65E-005
pc181_9_c,1.10E-005,9.90E-006,1.12E-005,2.21E-005,8.79E-006,1.82E-005,2.29E-005
pc1819Z182n6_c,1.67E-005,1.55E-005,1.79E-005,3.12E-005,2.00E-005,3.05E-005,3.83E-005
pc1819Z183n6_c,5.62E-006,5.13E-006,5.84E-006,1.10E-005,5.27E-006,9.66E-006,1.21E-005
pc1819Z183n3_c,1.19E-005,1.16E-005,1.37E-005,1.85E-005,2.35E-005,2.53E-005,3.18E-005
pc1819Z204n6_c,5.48E-006,4.95E-006,5.61E-006,1.10E-005,4.40E-006,9.11E-006,1.14E-005
pc1819Z205n3_c,0.0001245436,0.0001255983,0.0001514731,0.0001678971,0.0003150834,0.0002929567,0.0003679072
pc1819Z226n3_c,9.23E-006,8.88E-006,1.04E-005,1.52E-005,1.61E-005,1.88E-005,2.37E-005
pc182n6140_c,3.48E-005,3.28E-005,3.82E-005,6.14E-005,5.06E-005,6.70E-005,8.41E-005
pc182n6160_c,0.0009445265,0.0008752557,0.0010067928,0.00176741,0.0011105386,0.0017122076,0.0021502616
pc182n61619Z_c,0.0011709947,0.0011140643,0.0013012765,0.0020065121,0.0018550329,0.0023133011,0.00290514
pc182n6180_c,1.41E-005,1.30E-005,1.50E-005,2.64E-005,1.62E-005,2.54E-005,3.19E-005
pc182n61819Z_c,1.67E-005,1.55E-005,1.79E-005,3.12E-005,2.00E-005,3.05E-005,3.83E-005
pc182_9_12_c,2.25E-005,2.12E-005,2.46E-005,4.03E-005,3.13E-005,4.28E-005,5.37E-005
pc182n6183n6_c,1.14E-005,1.08E-005,1.25E-005,2.02E-005,1.65E-005,2.19E-005,2.75E-005
pc182n6183n3_c,1.76E-005,1.72E-005,2.04E-005,2.76E-005,3.47E-005,3.76E-005,4.72E-005
pc182n6204n6_c,1.13E-005,1.06E-005,1.23E-005,2.02E-005,1.56E-005,2.14E-005,2.69E-005
pc182n6205n3_c,0.0001303441,0.0001312353,0.0001581432,0.0001770371,0.0003263188,0.0003052259,0.0003833153
pc182n6226n3_c,1.50E-005,1.45E-005,1.71E-005,2.44E-005,2.74E-005,3.11E-005,3.91E-005
pc205n3140_c,0.0001425949,0.0001428939,0.0001717578,0.000198056,0.0003456881,0.0003294195,0.0004136987
pc205n3160_c,0.0010523089,0.0009853425,0.0011403774,0.0019040992,0.0014055922,0.0019746697,0.0024798725
pc205n31619Z_c,0.0012787866,0.0012240847,0.0014348611,0.0021432013,0.0021500865,0.0025757632,0.0032347508
pc205n3162n4_c,0.0005011368,0.0005059281,0.0006105507,0.0006720348,0.0012770291,0.0011824646,0.0014849884
pc205n3180_c,0.0001218679,0.0001230716,0.0001485466,0.0001631263,0.0003112993,0.0002878459,0.0003614889
pc205n31819Z_c,0.0001245436,0.0001255983,0.0001514731,0.0001678971,0.0003150834,0.0002929567,0.0003679072
pc205n3182n6_c,0.0001303441,0.0001312353,0.0001581432,0.0001770371,0.0003263188,0.0003052259,0.0003833153
pc205n3183n6_c,0.0001192113,0.0001208235,0.0001460956,0.0001568632,0.0003115598,0.0002843871,0.0003571452
pc205n3183n3_c,0.0001254419,0.0001272563,0.0001539485,0.000164322,0.0003297595,0.0003000142,0.0003767704
pc205n3204n6_c,0.000119068,0.0001206444,0.0001458639,0.0001568632,0.0003106862,0.000283844,0.0003564631
pc205n3_c,0.000238136,0.0002412889,0.000291734,0.0003137263,0.0006213724,0.000567688,0.0007129262
pc205n3226n3_c,0.0001228235,0.0001245704,0.0001506866,0.0001610706,0.0003224232,0.0002935734,0.0003686817
pc226n3140_c,2.73E-005,2.62E-005,3.07E-005,4.54E-005,4.67E-005,5.53E-005,6.95E-005
pc226n3160_c,0.000937006,0.000868624,0.0009992935,0.0017514435,0.001106643,0.0017005551,0.002135628
pc226n31619Z_c,0.001163541,0.0011073663,0.0012938382,0.0019905455,0.0018511373,0.0023016487,0.0028905063
pc226n3180_c,6.55E-006,6.35E-006,7.50E-006,1.05E-005,1.23E-005,1.37E-005,1.72E-005
pc226n31819Z_c,9.23E-006,8.88E-006,1.04E-005,1.52E-005,1.61E-005,1.88E-005,2.37E-005
pc226n3182n6_c,1.50E-005,1.45E-005,1.71E-005,2.44E-005,2.74E-005,3.11E-005,3.91E-005
pc226n3183n6_c,3.90E-006,4.10E-006,5.05E-006,4.21E-006,1.26E-005,1.03E-005,1.29E-005
pc226n3183n3_c,1.01E-005,1.05E-005,1.29E-005,1.17E-005,3.08E-005,2.59E-005,3.25E-005
pc226n3204n6_c,3.76E-006,3.93E-006,4.82E-006,4.21E-006,1.17E-005,9.73E-006,1.22E-005
pc226n3205n3_c,0.0001228235,0.0001245704,0.0001506866,0.0001610706,0.0003224232,0.0002935734,0.0003686817
pc226n3_c,7.52E-006,7.85E-006,9.64E-006,8.41E-006,2.35E-005,1.95E-005,2.44E-005
cholphyc1_h,0.0010330057,0.00071689,0.0006590826,0.0004958434,0.000461069,0.0002866546,0.0001799964
cholphyc2_h,0.0010989423,0.0012202383,0.0009816123,0.0008650885,0.0009613779,0.0009392512,0.0007429638
caro_h,0.0003296827,0.0003813245,0.0003505758,0.0003608052,0.000488537,0.0006367391,0.0005491805
fxanth_h,0.004835346,0.0048809534,0.0039264493,0.0035447528,0.0040024714,0.0040253624,0.0032169568
dgtp_c,0.003783706,0.0026258335,0.0024140956,0.0018161813,0.0016888092,0.0010499619,0.000659293
dttp_c,0.0039748264,0.0027584681,0.002536035,0.0019079192,0.0017741134,0.001102997,0.0006925948
dctp_c,0.003783706,0.0026258335,0.0024140956,0.0018161813,0.0016888092,0.0010499619,0.000659293
datp_c,0.0039748264,0.0027584681,0.002536035,0.0019079192,0.0017741134,0.001102997,0.0006925948
atp_c,0.0282752111,0.0196225599,0.0180402662,0.0135721192,0.012620282,0.007846248,0.0049268226
gtp_c,0.0269139561,0.01867787,0.0171717527,0.0129187159,0.0120127031,0.0074685056,0.0046896303
utp_c,0.0282752111,0.0196225599,0.0180402662,0.0135721192,0.012620282,0.007846248,0.0049268226
ctp_c,0.0269139561,0.01867787,0.0171717527,0.0129187159,0.0120127031,0.0074685056,0.0046896303
